row_index,split,features,fold,group,label,probability
2373,household_random,nonoverlapping,1,30,0,0.32106699569111746
2380,household_random,nonoverlapping,1,11,1,0.31073245715790715
2385,household_random,nonoverlapping,1,11,1,0.43795845709988424
2388,household_random,nonoverlapping,1,11,1,0.2184014391867994
2395,household_random,nonoverlapping,1,11,1,0.4082628905188564
2398,household_random,nonoverlapping,1,11,0,0.43795845709988424
2403,household_random,nonoverlapping,1,11,1,0.43795845709988424
2404,household_random,nonoverlapping,1,11,1,0.4436481299102554
2409,household_random,nonoverlapping,1,11,1,0.37533127495339413
2411,household_random,nonoverlapping,1,11,0,0.43440672610310194
2417,household_random,nonoverlapping,1,7,1,0.3122439070318091
2429,household_random,nonoverlapping,1,7,1,0.3005815257997784
2442,household_random,nonoverlapping,1,11,0,0.09352213527651593
2443,household_random,nonoverlapping,1,11,1,0.00012428642974973914
2444,household_random,nonoverlapping,1,11,0,0.43795845709988424
2445,household_random,nonoverlapping,1,11,1,0.3602215663435215
2448,household_random,nonoverlapping,1,11,1,0.39585676843456524
2455,household_random,nonoverlapping,1,11,1,0.4308617178390221
2462,household_random,nonoverlapping,1,11,0,0.23800525136783052
2465,household_random,nonoverlapping,1,11,0,0.22972543996353134
2470,household_random,nonoverlapping,1,11,1,0.43795845709988424
2478,household_random,nonoverlapping,1,11,0,0.43440672610310194
2489,household_random,nonoverlapping,1,11,1,0.43795845709988424
2492,household_random,nonoverlapping,1,11,1,0.3586324305270757
2494,household_random,nonoverlapping,1,11,1,0.43795845709988424
2496,household_random,nonoverlapping,1,11,0,0.29672778845307646
2501,household_random,nonoverlapping,1,11,0,0.33565459021406796
2507,household_random,nonoverlapping,1,11,0,0.29275144923938873
2517,household_random,nonoverlapping,1,11,1,0.43795845709988424
2523,household_random,nonoverlapping,1,11,1,0.46048037274259435
2526,household_random,nonoverlapping,1,11,0,0.4188326659488403
2533,household_random,nonoverlapping,1,8,0,0.31420020874643184
2535,household_random,nonoverlapping,1,8,0,0.31905143707123595
2547,household_random,nonoverlapping,1,8,0,0.34981419595885815
2549,household_random,nonoverlapping,1,8,0,0.3578225930911644
2551,household_random,nonoverlapping,1,8,0,0.35583388141749434
2553,household_random,nonoverlapping,1,8,1,0.3119864495572296
2560,household_random,nonoverlapping,1,8,1,0.3794907958456382
2562,household_random,nonoverlapping,1,8,1,0.33961345922415526
2565,household_random,nonoverlapping,1,8,0,0.3194746061607973
2567,household_random,nonoverlapping,1,8,0,0.3035719681718451
2572,household_random,nonoverlapping,1,8,1,0.3119864495572296
2582,household_random,nonoverlapping,1,8,0,0.3214989387923182
2583,household_random,nonoverlapping,1,8,1,0.3794907958456382
2584,household_random,nonoverlapping,1,8,0,0.3794907958456382
2592,household_random,nonoverlapping,1,8,0,0.34792921358469575
2593,household_random,nonoverlapping,1,8,1,0.21863022191605863
2604,household_random,nonoverlapping,1,8,0,0.14034594915427376
2607,household_random,nonoverlapping,1,8,0,0.3494623597402855
2621,household_random,nonoverlapping,1,24,0,0.15330381050285055
2623,household_random,nonoverlapping,1,24,0,0.21206619883476718
2624,household_random,nonoverlapping,1,24,1,0.251653606669466
2629,household_random,nonoverlapping,1,24,0,0.20588232052676836
2642,household_random,nonoverlapping,1,24,0,0.19594678680804564
2648,household_random,nonoverlapping,1,24,0,0.2636917052796898
2656,household_random,nonoverlapping,1,24,0,0.2756434885086078
2657,household_random,nonoverlapping,1,24,0,0.2756434885086078
2661,household_random,nonoverlapping,1,24,0,0.22050737121682057
2665,household_random,nonoverlapping,1,24,0,0.2756434885086078
2681,household_random,nonoverlapping,1,36,0,0.3708176860170114
2686,household_random,nonoverlapping,1,36,1,0.3791574285195799
2690,household_random,nonoverlapping,1,36,1,0.3915935888082323
2694,household_random,nonoverlapping,1,36,0,0.35373142146512004
2697,household_random,nonoverlapping,1,36,0,0.3708176860170114
2700,household_random,nonoverlapping,1,36,0,0.33742651880139646
2706,household_random,nonoverlapping,1,36,1,0.36980738742471325
2710,household_random,nonoverlapping,1,36,1,0.3708176860170114
2711,household_random,nonoverlapping,1,36,0,0.36437865002327074
2714,household_random,nonoverlapping,1,36,1,0.3708176860170114
2729,household_random,nonoverlapping,1,36,1,0.3634355921819786
2732,household_random,nonoverlapping,1,36,0,0.38543259637077204
2733,household_random,nonoverlapping,1,36,1,0.3405470719515909
2734,household_random,nonoverlapping,1,36,1,0.3708176860170114
2735,household_random,nonoverlapping,1,36,1,0.3632178358194002
2738,household_random,nonoverlapping,1,36,1,0.36577765956344827
2741,household_random,nonoverlapping,1,36,1,0.34435878508965106
2745,household_random,nonoverlapping,1,36,1,0.28001332052191813
2747,household_random,nonoverlapping,1,36,1,0.2865523126512345
2754,household_random,nonoverlapping,1,36,1,0.2885215967517638
2757,household_random,nonoverlapping,1,8,0,0.33682125565674015
2761,household_random,nonoverlapping,1,8,0,0.3061762201357559
2763,household_random,nonoverlapping,1,8,0,0.27790206757253433
2770,household_random,nonoverlapping,1,8,1,0.33650511005363715
2784,household_random,nonoverlapping,1,8,1,0.3058484083788856
2786,household_random,nonoverlapping,1,8,0,0.26299535591499235
2794,household_random,nonoverlapping,1,8,1,0.2842951608334613
2798,household_random,nonoverlapping,1,8,0,0.33179887341739533
2806,household_random,nonoverlapping,1,31,0,0.28771705073040194
2810,household_random,nonoverlapping,1,31,0,0.36445183668771536
2813,household_random,nonoverlapping,1,31,0,0.28976652776259154
2818,household_random,nonoverlapping,1,31,1,0.36445183668771536
2822,household_random,nonoverlapping,1,31,0,0.3285041518720889
2829,household_random,nonoverlapping,1,31,0,0.308447197766317
2841,household_random,nonoverlapping,1,31,1,0.324872866445726
2845,household_random,nonoverlapping,1,31,0,0.23978855428735268
2848,household_random,nonoverlapping,1,31,0,0.32725307961453265
2857,household_random,nonoverlapping,1,31,0,0.31588940902657286
2858,household_random,nonoverlapping,1,31,1,0.3835256191345947
2859,household_random,nonoverlapping,1,31,1,0.38939810100427
2861,household_random,nonoverlapping,1,31,0,0.28111895747021237
2862,household_random,nonoverlapping,1,26,0,0.25655502837430405
2863,household_random,nonoverlapping,1,26,0,0.24037120922423127
2865,household_random,nonoverlapping,1,26,1,0.3110724758131275
2880,household_random,nonoverlapping,1,26,0,0.33307431357741785
2885,household_random,nonoverlapping,1,26,0,0.3602530826956528
2891,household_random,nonoverlapping,1,26,0,0.27171039678698455
2893,household_random,nonoverlapping,1,26,0,0.2654397723796508
2901,household_random,nonoverlapping,1,26,0,0.3110724758131275
2903,household_random,nonoverlapping,1,22,1,0.3899088919595565
2904,household_random,nonoverlapping,1,22,0,0.3326031353852455
2907,household_random,nonoverlapping,1,22,0,0.35906944070825153
2908,household_random,nonoverlapping,1,22,0,0.32811313119833574
2915,household_random,nonoverlapping,1,22,1,0.23501561868715895
2920,household_random,nonoverlapping,1,22,1,0.2849084416133754
2927,household_random,nonoverlapping,1,22,0,0.34327619593921255
2929,household_random,nonoverlapping,1,22,0,0.3704465406830731
2930,household_random,nonoverlapping,1,22,1,0.387438951642446
2940,household_random,nonoverlapping,1,22,0,0.3318128808077333
2942,household_random,nonoverlapping,1,22,0,0.4162385295656198
2943,household_random,nonoverlapping,1,22,0,0.32024352640538917
2947,household_random,nonoverlapping,1,22,0,0.35953125002615044
2949,household_random,nonoverlapping,1,22,0,0.35906944070825153
2951,household_random,nonoverlapping,1,22,0,0.37890560315032523
2952,household_random,nonoverlapping,1,22,0,0.3342185114403137
2965,household_random,nonoverlapping,1,22,0,0.3670847239557396
2970,household_random,nonoverlapping,1,22,1,0.37720770202906095
2975,household_random,nonoverlapping,1,22,1,0.387438951642446
2987,household_random,nonoverlapping,1,29,0,0.1542887342419742
2989,household_random,nonoverlapping,1,29,0,0.2634699534914394
2992,household_random,nonoverlapping,1,29,0,0.24191637362420276
3005,household_random,nonoverlapping,1,2,0,0.36808757742700815
3023,household_random,nonoverlapping,1,2,1,0.35581496193324724
3029,household_random,nonoverlapping,1,2,0,0.34922223564869753
3031,household_random,nonoverlapping,1,2,0,0.3725333700276284
3032,household_random,nonoverlapping,1,2,0,0.42334356080969243
3037,household_random,nonoverlapping,1,2,0,0.34758290955428905
3038,household_random,nonoverlapping,1,2,0,0.3546180684728098
3042,household_random,nonoverlapping,1,2,0,0.29267645635069084
3051,household_random,nonoverlapping,1,2,1,0.41911843983672425
3058,household_random,nonoverlapping,1,2,1,0.31402763214497564
3066,household_random,nonoverlapping,1,2,0,0.4004020080170216
3067,household_random,nonoverlapping,1,2,0,0.2821974944093
3069,household_random,nonoverlapping,1,2,0,0.33299478775533636
3075,household_random,nonoverlapping,1,2,1,0.3426866809449398
3076,household_random,nonoverlapping,1,2,1,0.42440162052656155
3081,household_random,nonoverlapping,1,2,1,0.42440162052656155
3087,household_random,nonoverlapping,1,2,0,0.4372853668886161
3090,household_random,nonoverlapping,1,2,1,0.42440162052656155
3099,household_random,nonoverlapping,1,2,0,0.42440162052656155
3102,household_random,nonoverlapping,1,2,0,0.42440162052656155
3103,household_random,nonoverlapping,1,2,1,0.42440162052656155
3104,household_random,nonoverlapping,1,2,0,0.26118256117714744
3106,household_random,nonoverlapping,1,2,1,0.4372853668886161
3112,household_random,nonoverlapping,1,2,1,0.44611459359194355
3121,household_random,nonoverlapping,1,2,0,0.3615336474632249
3123,household_random,nonoverlapping,1,2,0,0.27742848388322694
3150,household_random,nonoverlapping,1,2,0,0.3981817563705185
3152,household_random,nonoverlapping,1,2,0,0.36844967497356507
3164,household_random,nonoverlapping,1,2,0,0.3895622714248971
3176,household_random,nonoverlapping,1,2,0,0.4566936678743868
3179,household_random,nonoverlapping,1,34,0,0.285837688731742
3192,household_random,nonoverlapping,1,34,0,0.36646587926716157
3198,household_random,nonoverlapping,1,34,0,0.3778816563431432
3205,household_random,nonoverlapping,1,34,0,0.12008402709655952
3210,household_random,nonoverlapping,1,34,1,0.38680676402898917
3211,household_random,nonoverlapping,1,34,0,0.37159362091903103
3213,household_random,nonoverlapping,1,34,1,0.4128783437118448
3216,household_random,nonoverlapping,1,34,1,0.32766691597178854
3218,household_random,nonoverlapping,1,34,0,0.38680676402898917
3220,household_random,nonoverlapping,1,34,0,0.38680676402898917
3231,household_random,nonoverlapping,1,34,1,0.5525601414648625
3234,household_random,nonoverlapping,1,34,1,0.38680676402898917
3240,household_random,nonoverlapping,1,34,1,0.3752591908016953
3246,household_random,nonoverlapping,1,34,1,0.40744973724041256
3252,household_random,nonoverlapping,1,34,1,0.38069399186604735
3256,household_random,nonoverlapping,1,34,1,0.4067812551552808
3260,household_random,nonoverlapping,1,11,0,0.3639767035861615
3265,household_random,nonoverlapping,1,11,0,0.38426322660093504
3267,household_random,nonoverlapping,1,11,0,0.33550719472083695
3269,household_random,nonoverlapping,1,11,1,0.4005495449403094
3270,household_random,nonoverlapping,1,11,1,0.3968957446879522
3273,household_random,nonoverlapping,1,11,0,0.40520811283973984
3295,household_random,nonoverlapping,1,11,1,0.39301316714794593
3311,household_random,nonoverlapping,1,11,0,0.3402613847770905
3315,household_random,nonoverlapping,1,11,1,0.3940472219141521
3317,household_random,nonoverlapping,1,11,0,0.3316595695814126
3320,household_random,nonoverlapping,1,11,1,0.3402613847770905
3321,household_random,nonoverlapping,1,11,1,0.27321971301624504
3328,household_random,nonoverlapping,1,11,0,0.38017100339298077
3330,household_random,nonoverlapping,1,11,1,0.3338075100524909
3332,household_random,nonoverlapping,1,11,1,0.3570708238807026
3336,household_random,nonoverlapping,1,11,0,0.3911925989422676
3343,household_random,nonoverlapping,1,11,1,0.37942352683061387
3348,household_random,nonoverlapping,1,11,0,0.3633082966614147
3352,household_random,nonoverlapping,1,11,1,0.40079135188689313
3353,household_random,nonoverlapping,1,11,0,0.3984707138420443
3354,household_random,nonoverlapping,1,11,0,0.38700054570829406
3365,household_random,nonoverlapping,1,11,0,0.3849106811922626
3383,household_random,nonoverlapping,1,11,1,0.2711321035534454
3407,household_random,nonoverlapping,1,11,0,0.37362765176361357
3413,household_random,nonoverlapping,1,11,1,0.3733885716167798
3415,household_random,nonoverlapping,1,11,1,0.4067577465637357
3416,household_random,nonoverlapping,1,11,0,0.40079135188689313
3418,household_random,nonoverlapping,1,11,0,0.4236906190810966
3419,household_random,nonoverlapping,1,11,0,0.4236906190810966
3423,household_random,nonoverlapping,1,11,0,0.36880461107050727
3432,household_random,nonoverlapping,1,11,0,0.3820255274221244
3433,household_random,nonoverlapping,1,11,1,0.40079135188689313
3434,household_random,nonoverlapping,1,11,1,0.38700054570829406
3436,household_random,nonoverlapping,1,11,1,0.433345486321653
3437,household_random,nonoverlapping,1,11,0,0.37413477886831126
3441,household_random,nonoverlapping,1,11,0,0.38759071272800344
3442,household_random,nonoverlapping,1,11,0,0.39301316714794593
3445,household_random,nonoverlapping,1,11,0,0.40732414324957633
3447,household_random,nonoverlapping,1,11,1,0.4152474890918341
3448,household_random,nonoverlapping,1,11,0,0.3659133073356315
3449,household_random,nonoverlapping,1,11,1,0.40163667018326077
3458,household_random,nonoverlapping,1,11,1,0.38017100339298077
3463,household_random,nonoverlapping,1,11,1,0.4173001648706056
3471,household_random,nonoverlapping,1,11,0,0.36780939093975734
3476,household_random,nonoverlapping,1,11,0,0.3282108911574549
3477,household_random,nonoverlapping,1,11,0,0.42437378833575656
3478,household_random,nonoverlapping,1,11,0,0.40079135188689313
3487,household_random,nonoverlapping,1,11,0,0.38017100339298077
3491,household_random,nonoverlapping,1,11,1,0.4114728517829222
3495,household_random,nonoverlapping,1,11,0,0.38358003316441874
3496,household_random,nonoverlapping,1,11,0,0.3997512746561876
3498,household_random,nonoverlapping,1,11,1,0.3533466993740053
3505,household_random,nonoverlapping,1,14,0,0.15468312700442574
3510,household_random,nonoverlapping,1,14,0,0.2485789173532515
3512,household_random,nonoverlapping,1,14,1,0.27536709300691015
3515,household_random,nonoverlapping,1,14,0,0.18305022720969713
3519,household_random,nonoverlapping,1,14,0,0.21469669866804225
3520,household_random,nonoverlapping,1,14,0,0.26737174283177734
3521,household_random,nonoverlapping,1,14,1,0.2387323068235432
3522,household_random,nonoverlapping,1,14,0,0.1891245653213029
3523,household_random,nonoverlapping,1,14,0,0.1891245653213029
3528,household_random,nonoverlapping,1,14,0,0.2941880569454584
3542,household_random,nonoverlapping,1,14,0,0.26499210980239
3543,household_random,nonoverlapping,1,14,0,0.2400471443112045
3553,household_random,nonoverlapping,1,14,0,0.10645445179230796
