row_index,hhid2,baseline_high,n_specifications,n_high,strict_robust_high,high_in_all_available,never_high,switcher,n_baseline_switches,switch_drivers,switch__equal_indicator_weights,switch__flood_binary_omitted,switch__flood_depth_omitted,switch__literacy_direction_reversed,switch__literacy_omitted,switch__loan_burden_direction,switch__loan_omitted,switch__robust_p01_p99_bounds,switch__zero_meal_households_excluded,switch__zero_meals_as_missing
265,1240.1,True,11,6,False,False,False,True,5,equal_indicator_weights|flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,True,True,False,False,False,True,True,True,False,False
266,1240.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
267,1241,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
268,1242,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
269,1243,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
270,1244,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
271,1245,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
272,1246.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
273,1246.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
274,1247,True,11,9,False,False,False,True,2,literacy_direction_reversed|loan_burden_direction,False,False,False,True,False,True,False,False,False,False
275,1248,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
276,1249,True,11,10,False,False,False,True,1,equal_indicator_weights,True,False,False,False,False,False,False,False,False,False
277,1250,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
278,1253,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
279,1254,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
280,1255,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
281,1256,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
282,1257,True,11,10,False,False,False,True,1,equal_indicator_weights,True,False,False,False,False,False,False,False,False,False
283,1258,True,11,10,False,False,False,True,1,literacy_direction_reversed,False,False,False,True,False,False,False,False,False,False
284,1259,True,11,7,False,False,False,True,4,flood_binary_omitted|literacy_direction_reversed|literacy_omitted|robust_p01_p99_bounds,False,True,False,True,True,False,False,True,False,False
285,126,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
286,1260,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
287,1261,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
288,1262,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
289,1263,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
290,1264,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
291,1265,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
292,1266,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
293,1267,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
294,1268,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
295,1269,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
296,127,True,10,10,False,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
297,1270,True,11,9,False,False,False,True,2,literacy_direction_reversed|literacy_omitted,False,False,False,True,True,False,False,False,False,False
298,1271,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
299,1272,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
300,1273,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
301,1274.1.1,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
302,1274.1.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
303,1274.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
304,1275,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
305,1276.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
306,1276.2,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
307,1277,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
308,1278,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
309,1279,True,11,9,False,False,False,True,2,literacy_direction_reversed|literacy_omitted,False,False,False,True,True,False,False,False,False,False
310,128,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
311,1280,True,10,7,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|zero_meals_as_missing,False,False,False,True,False,True,False,False,False,True
312,1281,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
313,1282,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
314,1283,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
315,1284,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
316,1285,True,11,10,False,False,False,True,1,equal_indicator_weights,True,False,False,False,False,False,False,False,False,False
317,1286,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
318,1287,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
319,1288,False,11,3,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|literacy_omitted,True,True,False,False,True,False,False,False,False,False
320,1289,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
321,129,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
322,1290,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
323,1291,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
324,1292,False,11,5,False,False,False,True,5,equal_indicator_weights|flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,True,True,False,False,False,True,True,True,False,False
325,1293,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
326,1295,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
327,1296,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
328,1297,False,11,4,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
329,1298.1,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
330,1298.2,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
331,1299,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
332,13,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
333,130,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
334,1300.1,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
335,1300.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
336,1301.1,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
337,1301.2,True,11,9,False,False,False,True,2,flood_binary_omitted|literacy_direction_reversed,False,True,False,True,False,False,False,False,False,False
338,1302,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
339,1303.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
340,1303.2,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|loan_burden_direction|loan_omitted,True,True,False,False,False,True,True,False,False,False
341,1304,True,11,9,False,False,False,True,2,flood_binary_omitted|robust_p01_p99_bounds,False,True,False,False,False,False,False,True,False,False
342,1305.1,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
343,1305.2,False,11,5,False,False,False,True,5,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted,False,False,True,True,True,True,True,False,False,False
344,1306,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
345,1307.1,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|robust_p01_p99_bounds,False,False,False,True,False,True,False,True,False,False
346,1307.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
347,1307.3,False,11,4,False,False,False,True,4,flood_depth_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,False,False,True,True,True,False,False
348,1308,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
349,1309.1.1,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
350,1309.1.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
351,1309.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
352,131,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
353,1310,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
354,1311,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
